X,Y,facname,facdomain,borocd
-73.786856,40.732152,Aobh 111,"Education, Child Welfare, and Youth",408
-73.823183,40.727993,Mesivta Yesodei Yeshurun,"Education, Child Welfare, and Youth",408
-73.817185,40.715483,Ira's Parkway Daycare & Preschool Inc,Health and Human Services,408
-73.819313,40.729928,Yeshiva Of Central Queens,"Education, Child Welfare, and Youth",408
-73.815322,40.730648,Ivy Day School,"Education, Child Welfare, and Youth",408
-73.811132,40.724605,Solomon Schechter School Of Queens,"Education, Child Welfare, and Youth",408
-73.796147,40.709905,Traffic Enforcement Qns South,Administration of Government,408
-73.808924,40.712112,City Owned Property,Administration of Government,408
-73.821215,40.731831,City Owned Property,Administration of Government,408
-73.781905,40.729253,Hillcrest,Libraries and Cultural Programs,408
-73.801954,40.714419,Margaret Tietz Center for Nursing Care Inc,Health and Human Services,408
-73.812971,40.732867,Police Service Area #9,"Public Safety, Emergency Services, and Administration of Justice",408
-73.755635,40.724736,Clearview's Tail,"Parks, Gardens, and Historical Sites",408
-73.794972,40.721896,St. John 's  Summer Programs,"Education, Child Welfare, and Youth",408
-73.805531,40.731169,Ms 200,"Education, Child Welfare, and Youth",408
-73.811132,40.724605,The Solomon Schechter School,"Education, Child Welfare, and Youth",408
-73.805531,40.731169,Emerald Playground,"Parks, Gardens, and Historical Sites",408
-73.765116,40.718837,Haup UPK Program,"Education, Child Welfare, and Youth",408
-73.79898,40.70908,J.U.S.T.I.C.E. Organization,Health and Human Services,408
-73.796455,40.733673,Kuei Luck Education Center,"Education, Child Welfare, and Youth",408
-73.79891,40.728531,Keren Ohr Daycare,Health and Human Services,408
-73.777252,40.736053,P.S. 026 Rufus King,"Education, Child Welfare, and Youth",408
-73.813992,40.70872,Ira's Briarwood Day Care & Preschool  Inc.,"Education, Child Welfare, and Youth",408
-73.782267,40.741551,Fresh Meadows,Libraries and Cultural Programs,408
-73.826419,40.724231,"All Services For Kids, Inc.","Education, Child Welfare, and Youth",408
-73.814271,40.736945,Ivy Day School,"Education, Child Welfare, and Youth",408
-73.819313,40.729928,Yeshiva Of Central Queens,"Education, Child Welfare, and Youth",408
-73.813031,40.710305,P.S. 117 J. Keld / Briarwood School,"Education, Child Welfare, and Youth",408
-73.819816,40.711112,Memorial 5 Camp,"Education, Child Welfare, and Youth",408
-73.812029,40.719932,City Owned Property,Administration of Government,408
-73.826104,40.728344,Congregation Ohel Yitzchok,"Education, Child Welfare, and Youth",408
-73.800244,40.709786,"Highland Academics, A Divison  Of 82nd Street Academics","Education, Child Welfare, and Youth",408
-73.79891,40.728531,Tal Tal Daycare Inc,"Education, Child Welfare, and Youth",408
-73.819313,40.729928,Yeshiva Educ For Spec Students,"Education, Child Welfare, and Youth",408
-73.814096,40.736152,Pomonok Playground,"Parks, Gardens, and Historical Sites",408
-73.817132,40.723023,Camp Morah Shira LLC,"Education, Child Welfare, and Youth",408
-73.823754,40.736939,Cedar Grove Playground,"Parks, Gardens, and Historical Sites",408
-73.798793,40.716385,USDA-CEO P752q At Thomas Edison HS,"Education, Child Welfare, and Youth",408
-73.777894,40.736543,PS 26 & Playground,"Parks, Gardens, and Historical Sites",408
-73.814726,40.735033,Pomonok Center,"Education, Child Welfare, and Youth",408
-73.79283,40.71562,Acs/Family Assessment Program,"Education, Child Welfare, and Youth",408
-73.803656,40.709407,P.S. Q086,"Education, Child Welfare, and Youth",408
-73.821713,40.727509,Positive Beginnings Inc,"Education, Child Welfare, and Youth",408
-73.791136,40.728361,Joseph Austin Playground,"Education, Child Welfare, and Youth",408
-73.765072,40.718619,Haitian Americans U.F.P. Inc.,Health and Human Services,408
-73.794972,40.721896,St John's University Library,Libraries and Cultural Programs,408
-73.789366,40.716767,All My Children Day Care ( Mayfield ),"Education, Child Welfare, and Youth",408
-73.811718,40.716464,Parkway Village,"Parks, Gardens, and Historical Sites",408
-73.798793,40.716385,"T Edison Voc HS,Ath Fld& Plygd","Parks, Gardens, and Historical Sites",408
-73.807459,40.726564,PS 154 & Playground (Jop),"Parks, Gardens, and Historical Sites",408
-73.799496,40.720188,City Owned Property,Administration of Government,408
-73.778273,40.741755,P.S. Q004,"Education, Child Welfare, and Youth",408
-73.81125,40.707525,NYP/Queens Wound Healing Center,Health and Human Services,408
-73.806858,40.712607,Northside School,"Education, Child Welfare, and Youth",408
-73.764854,40.719952,City Owned Property,Administration of Government,408
-73.805531,40.731169,PS 200 & Playground (Jop),"Parks, Gardens, and Historical Sites",408
-73.810572,40.728103,"New Milestone, Inc.","Education, Child Welfare, and Youth",408
-73.807459,40.726564,P.S. Q255,"Education, Child Welfare, and Youth",408
-73.811821,40.710411,J.H.S. 217 Robert A. Van Wyck,"Education, Child Welfare, and Youth",408
-73.801328,40.714748,Chapin Home for the Aging,Health and Human Services,408
-73.815885,40.708481,City Owned Property,Administration of Government,408
-73.813031,40.710305,PS 117,"Education, Child Welfare, and Youth",408
-73.818709,40.721239,Chabad Of Flushing,"Education, Child Welfare, and Youth",408
-73.820985,40.738689,"The Queens College School For Math, Science And Technology","Education, Child Welfare, and Youth",408
-73.784287,40.713302,Academy Of Excellence Bell Park 7,"Education, Child Welfare, and Youth",408
-73.805531,40.731169,P.S./M.S. 200 - The Pomonok School & Star Academy,"Education, Child Welfare, and Youth",408
-73.793844,40.717161,PS 131 & Playground,"Parks, Gardens, and Historical Sites",408
-73.80921,40.718923,Saint Nicholas Of Tolentine Catholic Academy,"Education, Child Welfare, and Youth",408
-73.81125,40.707525,Silvercrest,Health and Human Services,408
-73.807868,40.720749,Cornerstone of Medical Arts Center IP,Health and Human Services,408
-73.797802,40.709632,Ideal Montessori School,"Education, Child Welfare, and Youth",408
-73.806586,40.706753,American Medical Career Trn Ctr,"Education, Child Welfare, and Youth",408
-73.794972,40.721896,St. John's University,"Education, Child Welfare, and Youth",408
-73.770655,40.736635,Cunningham Park,"Parks, Gardens, and Historical Sites",408
-73.819949,40.723817,Shevach High School,"Education, Child Welfare, and Youth",408
-73.805531,40.731169,P.S. / M.S. 200 - The Pomonok School & Star Academy,"Education, Child Welfare, and Youth",408
-73.816129,40.735947,Queens College Sports Academy,"Education, Child Welfare, and Youth",408
-73.804262,40.716931,NYC-HHC Queens Hospital Center - HH NonMed CM,Health and Human Services,408
-73.813992,40.70872,Ira's Briarwood Daycare & Preschool Inc.,Health and Human Services,408
-73.777894,40.736543,USDA-CEO P224q At P026q,"Education, Child Welfare, and Youth",408
-73.765116,40.718837,"The Haitian-American United For Progress, Inc.","Education, Child Welfare, and Youth",408
-73.820985,40.738689,USDA-CEO P993q At PS/IS 499q,"Education, Child Welfare, and Youth",408
-73.81776,40.729641,PS 165 Edith K Bergtraum 2,"Education, Child Welfare, and Youth",408
-73.824542,40.737109,Theracare,"Education, Child Welfare, and Youth",408
-73.798075,40.714261,High School For Community Leadership,"Education, Child Welfare, and Youth",408
-73.810621,40.730017,107 Police Precinct,"Public Safety, Emergency Services, and Administration of Justice",408
-73.814707,40.708678,Bukharian Jewish Theater Vozrozhdeniye,Libraries and Cultural Programs,408
-73.784142,40.736424,Little Meadows Early Childhood Center Inc.,"Education, Child Welfare, and Youth",408
-73.811327,40.708814,OMH Community Respite NYC,Health and Human Services,408
-73.77912,40.724409,All My Children,"Education, Child Welfare, and Youth",408
-73.800366,40.719995,Goethals Ave,Administration of Government,408
-73.792095,40.712393,Well Station #19,Core Infrastructure and Transportation,408
-73.809041,40.724209,USDA-CEO P255q At Jh 168q,"Education, Child Welfare, and Youth",408
-73.814208,40.734997,Pomonok,Health and Human Services,408
-73.779881,40.714011,Hillside Manor Rehab & Extended Care Center,Health and Human Services,408
-73.819849,40.723629,Ohr Osher And Yaffa 75,"Education, Child Welfare, and Youth",408
-73.77912,40.724409,All My Children Daycare 1,"Education, Child Welfare, and Youth",408
-73.78763,40.739096,Kwn Carting LLC,Core Infrastructure and Transportation,408
-73.804178,40.708434,"Young Women's Leadership School, Queens","Education, Child Welfare, and Youth",408
-73.81616,40.706194,Dawn's Auto Sales Ltd,Core Infrastructure and Transportation,408
-73.792776,40.730726,Utopia Playground,"Parks, Gardens, and Historical Sites",408
-73.82455,40.715208,Briarwood Summer Program,"Education, Child Welfare, and Youth",408
-73.809321,40.721908,Yeshiva Ketana Of Queens,"Education, Child Welfare, and Youth",408
-73.799919,40.731722,All My Children Center 2,"Education, Child Welfare, and Youth",408
-73.798793,40.716385,Thomas A. Edison Career And Technical Education High School,"Education, Child Welfare, and Youth",408
