X,Y,facname,facdomain,borocd
-73.998097,40.768942,Pier 92- Passenger Ship Term,Core Infrastructure and Transportation,104
-73.995532,40.741365,"Propark America New York, LLC",Core Infrastructure and Transportation,104
-74.005447,40.758764,Pier 76-Tow Pound/Service Shop,"Public Safety, Emergency Services, and Administration of Justice",104
-73.990262,40.759701,344 West 45th St. Corp.,Core Infrastructure and Transportation,104
-73.991676,40.768329,Ywca - Polly Dodge Elc,"Education, Child Welfare, and Youth",104
-74.00329,40.742437,Rop,"Education, Child Welfare, and Youth",104
-73.997908,40.738954,Puerto Rican Family Institute,Health and Human Services,104
-74.001964,40.744078,St. Peters Food Pantry,Health and Human Services,104
-73.992046,40.754438,"Cambridge Business Institute, Inc.","Education, Child Welfare, and Youth",104
-73.992556,40.764595,Primary Parking LLC,Core Infrastructure and Transportation,104
-74.007702,40.751338,26 St Repair Shop,Core Infrastructure and Transportation,104
-73.993424,40.758477,"New Group, Inc.",Libraries and Cultural Programs,104
-74.000202,40.748987,P.S. 033 Chelsea Prep,"Education, Child Welfare, and Youth",104
-73.993242,40.744989,"Art21, Inc.",Libraries and Cultural Programs,104
-73.987294,40.76411,Jay B. Realty Corporation,Core Infrastructure and Transportation,104
-73.990491,40.770402,Bmw,"Parks, Gardens, and Historical Sites",104
-74.003552,40.760095,Pier 79- NY Waterway,Administration of Government,104
-73.993829,40.768921,American Acad Mcallister Inst,"Education, Child Welfare, and Youth",104
-73.985078,40.769164,Speyer Legacy School (The),"Education, Child Welfare, and Youth",104
-73.990572,40.765186,Sacred Heart of Jesus Church,Health and Human Services,104
-73.990166,40.765525,Sacred Heart Of Jesus School,"Education, Child Welfare, and Youth",104
-73.986014,40.763992,Manhattan School At PS 35,"Education, Child Welfare, and Youth",104
-73.993424,40.758477,Alchemy Theatre Company of Manhattan,Libraries and Cultural Programs,104
-73.9937,40.754285,Building at 315-325 West 36th Street,"Parks, Gardens, and Historical Sites",104
-73.990006,40.758423,Staret...The Directors Company,Libraries and Cultural Programs,104
-74.003116,40.743044,Michael Callen-Audre Lorde Community Health Center,Health and Human Services,104
-73.995365,40.750312,Sp Plus Corporation,Core Infrastructure and Transportation,104
-74.005216,40.746836,Guardian Angel,Health and Human Services,104
-73.996836,40.741769,"Central Parking System Of New York, Inc",Core Infrastructure and Transportation,104
-73.987906,40.766118,New York Foundation For Senior Citizens Inc,Health and Human Services,104
-73.993041,40.744915,Bowery Residents' Committee SRh,Health and Human Services,104
-73.999958,40.757944,"Fiesta Car Park, LLC",Core Infrastructure and Transportation,104
-74.003874,40.74951,"CultureNOW, Inc.",Libraries and Cultural Programs,104
-73.990411,40.758015,Impark HSw LLC,Core Infrastructure and Transportation,104
-74.000148,40.749034,P.S. 033 Chelsea Prep,"Education, Child Welfare, and Youth",104
-73.994651,40.740644,Apex Technical School,"Education, Child Welfare, and Youth",104
-74.006557,40.751586,"Art Creates Us, Inc.",Libraries and Cultural Programs,104
-73.995807,40.761575,Pre-K Center At 525 West 44 Street,"Education, Child Welfare, and Youth",104
-73.992001,40.744697,"Mp 16, LLC",Core Infrastructure and Transportation,104
-73.993025,40.76136,Rosie's Theater Kids,Libraries and Cultural Programs,104
-73.996355,40.745671,The High School Of Fashion Industries,"Education, Child Welfare, and Youth",104
-73.986937,40.76815,"Looking Glass Theatre, Inc.",Libraries and Cultural Programs,104
-74.003388,40.760493,Former Pier 80/Hudson Riv Cntr,"Parks, Gardens, and Historical Sites",104
