X,Y,facname,facdomain,borocd
-73.907839,40.672163,Howard Ave,"Education, Child Welfare, and Youth",316
-73.910142,40.662105,Greenthumb Garden,"Parks, Gardens, and Historical Sites",316
-73.905352,40.669672,Brooklyn  Community Services,"Education, Child Welfare, and Youth",316
-73.909952,40.656454,City Owned Property,Administration of Government,316
-73.917141,40.665152,Tea Party (The),"Education, Child Welfare, and Youth",316
-73.914282,40.658062,Brownsville Church Of God,"Education, Child Welfare, and Youth",316
-73.921339,40.667475,Ebenezer SDA Church,Health and Human Services,316
-73.911495,40.676917,Liberty Baptist Church,Health and Human Services,316
-73.915363,40.675228,PS 178 & Playground,"Parks, Gardens, and Historical Sites",316
-73.904836,40.667433,Van Dyke I,Health and Human Services,316
-73.910123,40.678563,"NY Therapeutic Communities, Inc. OP",Health and Human Services,316
-73.918822,40.671087,Rescue 2 Firehouse,"Public Safety, Emergency Services, and Administration of Justice",316
-73.908827,40.678443,Truxton Sro,Health and Human Services,316
-73.912083,40.665575,Teachers Preparatory High School,"Education, Child Welfare, and Youth",316
-73.917527,40.671152,Prospect Plaza,"Education, Child Welfare, and Youth",316
-73.90867,40.670874,Howard,Health and Human Services,316
-73.90533,40.675747,The Gathering Place,Health and Human Services,316
-73.922145,40.671224,Sterling Comm Group Garden,"Parks, Gardens, and Historical Sites",316
-73.917876,40.660761,Calvary Summer Camp,"Education, Child Welfare, and Youth",316
-73.908463,40.680608,Ocean Hill Apartments,"Education, Child Welfare, and Youth",316
-73.916043,40.675571,Sh'ma Yisrael,"Parks, Gardens, and Historical Sites",316
-73.916433,40.671428,New Hope Pentecostal Church of Jesus Christ,Health and Human Services,316
-73.908511,40.668524,Osborn Street Plaza,"Parks, Gardens, and Historical Sites",316
-73.906867,40.660931,First Step NYC Head Start At PS 41k,"Education, Child Welfare, and Youth",316
-73.913338,40.665604,Flagstone Family Center,"Education, Child Welfare, and Youth",316
-73.906219,40.665363,NYCHA-Brownsville,"Education, Child Welfare, and Youth",316
-73.919896,40.674909,Brooklyn Learning Resource Center,Health and Human Services,316
-73.907683,40.666935,PS 284 Lew Wallace,Health and Human Services,316
-73.908336,40.654145,Linden,Core Infrastructure and Transportation,316
-73.916634,40.686134,New Creation Outreach Center,Health and Human Services,316
-73.913494,40.674486,Achievement First Brownsville Charte,"Education, Child Welfare, and Youth",316
-73.921339,40.667475,Ebenezer Vbs,"Education, Child Welfare, and Youth",316
-73.905217,40.664465,Stone Avenue,Libraries and Cultural Programs,316
-73.911961,40.678901,Shirley Chisholm DCC,"Education, Child Welfare, and Youth",316
-73.906869,40.660217,Sco Family Of Services,"Education, Child Welfare, and Youth",316
-73.906688,40.655764,Brooklyn Democracy Academy,"Education, Child Welfare, and Youth",316
-73.903553,40.669227,Methadone Clinic III,Health and Human Services,316
-73.911146,40.664682,Brownsville Child Health Clinic,Health and Human Services,316
-73.90907,40.667734,Hughes Apts,"Education, Child Welfare, and Youth",316
-73.921791,40.674115,St. Mark's Church of Christ,Health and Human Services,316
-73.905858,40.66347,Tilden,Health and Human Services,316
-73.907654,40.680144,Hull Street Garden,"Parks, Gardens, and Historical Sites",316
-73.921701,40.664091,Brooklyn Ascend Charter Middle Sch,"Education, Child Welfare, and Youth",316
-73.914339,40.675326,Hilltop Playground,"Parks, Gardens, and Historical Sites",316
-73.903601,40.658739,Joyful Tots Daycare Center Inc.,"Education, Child Welfare, and Youth",316
-73.907507,40.665686,Brownsville,Health and Human Services,316
-73.922032,40.665154,Sutter Avenue Child Care Center,"Education, Child Welfare, and Youth",316
-73.916197,40.66938,Marcus Garvey Tenant's Assoc. Garden,"Parks, Gardens, and Historical Sites",316
-73.908935,40.672097,Howard,Health and Human Services,316
-73.907683,40.666935,P.S. 284 Lew Wallace,"Education, Child Welfare, and Youth",316
-73.911953,40.67341,Alternative Suspension St Marks,"Education, Child Welfare, and Youth",316
-73.90656,40.654439,NYCT Facility,Core Infrastructure and Transportation,316
-73.904087,40.660876,Floyd Patterson Ballfields,"Parks, Gardens, and Historical Sites",316
-73.91326,40.674491,Achievement First Brownsville Charter School,"Education, Child Welfare, and Youth",316
-73.907762,40.671065,P.S. 298 Dr. Betty Shabazz,"Education, Child Welfare, and Youth",316
-73.906194,40.661066,Salvation Army - Brownsville DCC,"Education, Child Welfare, and Youth",316
-73.915213,40.670829,73 Pct Off-Street Parking,Administration of Government,316
-73.912083,40.665575,Teachers Preparatory High School,"Education, Child Welfare, and Youth",316
-73.903988,40.677518,Aspirations Diploma Plus High School,"Education, Child Welfare, and Youth",316
-73.91999,40.673048,Ronald Edmonds Learning Center II,"Education, Child Welfare, and Youth",316
-73.905906,40.675776,Bushwick ACTT,Health and Human Services,316
