X,Y,facname,facdomain,borocd
-73.905732,40.862243,Regional Aid For Interim Needs Inc,Health and Human Services,207
-73.900754,40.867644,"Home Hospital Parking, LLC",Core Infrastructure and Transportation,207
-73.885614,40.865869,Riverdale Towing Associates LLC,Core Infrastructure and Transportation,207
-73.875532,40.880447,P.S. 361 Ecc,"Education, Child Welfare, and Youth",207
-73.894393,40.86297,Bronx Library Center,"Education, Child Welfare, and Youth",207
-73.881093,40.88046,North Central Bronx Hospital PSychiatric Outpatient Dept.,Health and Human Services,207
-73.879942,40.883922,Methadone 1,Health and Human Services,207
-73.891793,40.872831,Concourse Storage Yard,Core Infrastructure and Transportation,207
-73.884555,40.866329,Castle Parking Corp.,Core Infrastructure and Transportation,207
-73.879672,40.873209,Project Bravo at Montefiore Medical Ctr/AIDS Ctr,Health and Human Services,207
-73.879424,40.87648,STD Center,Health and Human Services,207
-73.888884,40.873634,M&N Group Parking Inc,Core Infrastructure and Transportation,207
-73.913796,40.860732,Gasoline Alley,"Parks, Gardens, and Historical Sites",207
-73.894696,40.86503,Poe Park,"Parks, Gardens, and Historical Sites",207
-73.88022,40.879818,Qp Hosp LLC,Core Infrastructure and Transportation,207
-73.91065,40.873977,Broadway Bridge,Core Infrastructure and Transportation,207
-73.886134,40.877988,Tri Star Garage Service Corp,Core Infrastructure and Transportation,207
-73.878056,40.885361,Bronx Academy Of Dance,"Education, Child Welfare, and Youth",207
-73.878726,40.880338,"Kinney System, Inc.",Core Infrastructure and Transportation,207
-73.905924,40.862158,Health Home Care Management,Health and Human Services,207
-73.909651,40.857944,"Bronx Community College Association, Inc.",Libraries and Cultural Programs,207
-73.907448,40.863043,Devoe Park,"Parks, Gardens, and Historical Sites",207
-73.897229,40.869188,P.S. 340,"Education, Child Welfare, and Youth",207
-73.884421,40.867182,Marc Academy & Family HS,"Education, Child Welfare, and Youth",207
-73.89291,40.87459,Lehman College Student Child Care Center,"Education, Child Welfare, and Youth",207
-73.897478,40.868704,Kingsbridge Armory,"Education, Child Welfare, and Youth",207
-73.906591,40.861904,St. Nicholas Of Tolentine School,"Education, Child Welfare, and Youth",207
-73.909127,40.865051,Bronx Car Park Systems Inc.,Core Infrastructure and Transportation,207
-73.888946,40.879876,Dewitt Clinton & Brnx Sci HS's,"Parks, Gardens, and Historical Sites",207
-73.909651,40.857944,Bronx Community College Upward Bound,"Education, Child Welfare, and Youth",207
-73.887483,40.88128,P.S. 168,"Education, Child Welfare, and Youth",207
-73.887483,40.88128,Bronx Collaborative High School,"Education, Child Welfare, and Youth",207
-73.896745,40.867624,Kingsbridge Parking Corp.,Core Infrastructure and Transportation,207
-73.901347,40.864995,Grand Avenue Studios,Health and Human Services,207
-73.884927,40.874589,Comm Bd 7,Administration of Government,207
-73.897039,40.866391,Catholic Home Bureau Bldg 7,"Education, Child Welfare, and Youth",207
-73.887843,40.86494,P.S./I.S. 54,"Education, Child Welfare, and Youth",207
-73.90635,40.87065,City Owned Property,Administration of Government,207
-73.879895,40.880428,Montefiore Medical Center Henry and Lucy Moses Division Mobile Dental Van #2,Health and Human Services,207
-73.890788,40.871381,Bronx Opera Company,Libraries and Cultural Programs,207
-73.878876,40.873708,J Sandra School Of Beauty,"Education, Child Welfare, and Youth",207
-73.878726,40.880338,Qp Hosp LLC,Core Infrastructure and Transportation,207
-73.887017,40.874428,Acs Pro Training Center LLC,"Education, Child Welfare, and Youth",207
-73.90578,40.872066,Riverbend Playground,"Parks, Gardens, and Historical Sites",207
-73.90601,40.86202,Cardinal Mccloskey Community Services,"Education, Child Welfare, and Youth",207
-73.87993,40.882546,Mosholu Montefiore Community Center - Northside Annex,"Education, Child Welfare, and Youth",207
-73.879145,40.884952,"Arms Acres, Inc. OP 2",Health and Human Services,207
-73.887628,40.878714,Jerome Ave Irt Yds,Core Infrastructure and Transportation,207
-73.878724,40.869579,PS  20,"Education, Child Welfare, and Youth",207
-73.890991,40.87205,Jerome Services Inc.,Core Infrastructure and Transportation,207
-73.903985,40.860606,City Owned Property,Administration of Government,207
-73.904071,40.858728,"Ems Station 19, Do 7","Public Safety, Emergency Services, and Administration of Justice",207
