X,Y,facname,facdomain,borocd
-73.945975,40.789146,George Washington Houses,"Education, Child Welfare, and Youth",111
-73.937923,40.802292,Automotion Auto Body Inc,Core Infrastructure and Transportation,111
-73.935285,40.80153,369th Historical Society,Libraries and Cultural Programs,111
-73.936689,40.801575,"United Yes We Can, Unidos Se Se Puede, Inc.",Health and Human Services,111
-73.94096,40.78969,Macedonia Church Assembly of God,Health and Human Services,111
-73.940873,40.789794,Macedenia Church,"Education, Child Welfare, and Youth",111
-73.939085,40.805634,New Ap Parking Corp,Core Infrastructure and Transportation,111
-73.931303,40.802441,Tow-Arrific Inc,Core Infrastructure and Transportation,111
-73.94363,40.789642,Union Settlement Association,Health and Human Services,111
-73.945303,40.797384,Senator Robert A Taft (1),"Education, Child Welfare, and Youth",111
-73.943468,40.79418,Aguilar Center For Reading And Writing,Libraries and Cultural Programs,111
-73.943488,40.795694,The Bridge ACT Manhattan,Health and Human Services,111
-73.939601,40.80568,Samuel's Temple Church of God in Christ,Health and Human Services,111
-73.939083,40.789716,PS 146 & Playground(Jop),"Parks, Gardens, and Historical Sites",111
-73.952756,40.786925,Child and Family Outpatient Clinic,Health and Human Services,111
-73.931491,40.798182,Wagner Community Center,"Education, Child Welfare, and Youth",111
-73.93868,40.800984,East Harlem Art Park,"Parks, Gardens, and Historical Sites",111
-73.93527,40.814784,Episcopal HS - Fifth Avenue,"Education, Child Welfare, and Youth",111
-73.952858,40.790404,Mount Sinai PSychiatric Inpatient Unit,Health and Human Services,111
-73.946311,40.794386,Gouvernor Dewitt Clinton (1),"Education, Child Welfare, and Youth",111
-73.945985,40.79203,Mann Center For Science,"Education, Child Welfare, and Youth",111
-73.937753,40.797505,Iris House Eastside,Health and Human Services,111
-73.932706,40.801554,Wagner Houses.Pool,"Parks, Gardens, and Historical Sites",111
-73.931488,40.802502,D & D's Impressive Auto Collision Inc.,Core Infrastructure and Transportation,111
-73.92949,40.785589,Wards Island Park/NYs Hospital,"Parks, Gardens, and Historical Sites",111
-73.937479,40.810647,East Harlem Block Nursery 2,"Education, Child Welfare, and Youth",111
-73.931536,40.798217,Wagner,Health and Human Services,111
-73.938851,40.803844,Harlem Bay Network PROS,Health and Human Services,111
-73.943782,40.79512,Family Community Garden,"Parks, Gardens, and Historical Sites",111
-73.95422,40.788713,St. Bernard's Kindergarten,"Education, Child Welfare, and Youth",111
-73.941525,40.797393,PS 57 & Playground (Jop),"Parks, Gardens, and Historical Sites",111
-73.94862,40.797166,Northside Center For Child Development,"Education, Child Welfare, and Youth",111
-73.940753,40.793838,Eng 91,"Public Safety, Emergency Services, and Administration of Justice",111
-73.936577,40.800876,Odyssey Manor IR 1,Health and Human Services,111
-73.935519,40.804867,Collins Daycare + Lewis Senior,Administration of Government,111
-73.938874,40.80775,Mary S. Taylor Homeless Outreach RRi,Health and Human Services,111
-73.938008,40.805703,Abc Echo Park,"Education, Child Welfare, and Youth",111
-73.937305,40.802447,East Harlem Team III,Health and Human Services,111
-73.944157,40.796231,Stevens Center,"Education, Child Welfare, and Youth",111
-73.942021,40.792563,Esperanza Preparatory Academy,"Education, Child Welfare, and Youth",111
-73.935353,40.797811,"Foundation Dr Georgina Falu, Inc",Libraries and Cultural Programs,111
-73.940974,40.785632,Dream Charter School,"Education, Child Welfare, and Youth",111
-73.937251,40.794471,Union Settlement Association,Health and Human Services,111
-73.936142,40.797507,PS 155-William Pacca,Health and Human Services,111
-73.952858,40.790404,Mount Sinai Hospital,Health and Human Services,111
-73.94381,40.801855,Family Health Center of Harlem,Health and Human Services,111
-73.939341,40.80079,Global Technology Preparatory,"Education, Child Welfare, and Youth",111
-73.943034,40.784618,Metropolitan Hosp./ Ems St.10,Health and Human Services,111
-73.94203,40.793211,PS 83  Playground,"Parks, Gardens, and Historical Sites",111
-73.939797,40.792668,St. Ann School,"Education, Child Welfare, and Youth",111
-73.933334,40.794697,Manhattan Center for Math & Science,Health and Human Services,111
-73.95079,40.788013,Lexington,Health and Human Services,111
-73.941651,40.799953,St Paul School,"Education, Child Welfare, and Youth",111
-73.948164,40.797623,Rise Up,"Education, Child Welfare, and Youth",111
-73.935353,40.797811,Universal Day Care Of The Falu Found,"Education, Child Welfare, and Youth",111
-73.933721,40.79922,Coalition School For Social Change,"Education, Child Welfare, and Youth",111
-73.938468,40.804372,Northern Manhattan Rehabilitation and Nursing Center,Health and Human Services,111
