X,Y,facname,facdomain,borocd
-73.921532,40.846788,NYCHA-Sedgewick,"Education, Child Welfare, and Youth",205
-73.92017,40.848222,University Consol. Playstreet,"Education, Child Welfare, and Youth",205
-73.914126,40.854748,Loring Place Residence,Health and Human Services,205
-73.909714,40.848009,176th Street Community Garden,"Parks, Gardens, and Historical Sites",205
-73.904487,40.84648,"Loisaida, Inc.",Libraries and Cultural Programs,205
-73.910154,40.854838,Morris Heights Health Center,Health and Human Services,205
-73.90723,40.856032,Grand Playground,"Parks, Gardens, and Historical Sites",205
-73.900118,40.853957,N.Y.C.P.D. 46th Precinct,"Public Safety, Emergency Services, and Administration of Justice",205
-73.904251,40.854367,Walton Ave Ab Park,"Parks, Gardens, and Historical Sites",205
-73.921012,40.849316,Whosoever Will Baptist Church,Health and Human Services,205
-73.900827,40.855019,Bread of Life Mission,Health and Human Services,205
-73.899186,40.855219,St. Simon Stock,Health and Human Services,205
-73.909674,40.845314,Park,"Parks, Gardens, and Historical Sites",205
-73.906625,40.85502,Marc Afterschool,"Education, Child Welfare, and Youth",205
-73.922788,40.852287,Luminous,"Education, Child Welfare, and Youth",205
-73.919193,40.847355,Ilene R. Smith,Health and Human Services,205
-73.906149,40.849911,Echo Triangle,"Parks, Gardens, and Historical Sites",205
-73.926324,40.846451,Washington Bridge Park,"Parks, Gardens, and Historical Sites",205
-73.911024,40.847489,Marc Academy & Family Center,"Education, Child Welfare, and Youth",205
-73.896749,40.854769,Theatre Arts Academy (Tapc),"Education, Child Welfare, and Youth",205
-73.903673,40.848319,P S 28 Mt Hope Elementary School,Health and Human Services,205
-73.900501,40.859479,Ms 363,Health and Human Services,205
-73.899155,40.861686,Creston Avenue Baptist Summer Day Camp,"Education, Child Welfare, and Youth",205
-73.908854,40.848596,The Young Women's Leadership School Of The Bronx,"Education, Child Welfare, and Youth",205
-73.916084,40.8584,University Park,"Parks, Gardens, and Historical Sites",205
-73.904497,40.846496,Promesa Multi - Cultural DCC II,"Education, Child Welfare, and Youth",205
-73.896813,40.861973,Grand Concourse Counseling Center,Health and Human Services,205
-73.898821,40.856618,P.S. 9 Ryer Avenue Elementary School,"Education, Child Welfare, and Youth",205
-73.910154,40.854838,MHHC Mobile Unit,Health and Human Services,205
-73.910321,40.845315,Park Strip (Grassy Plot),Administration of Government,205
-73.916845,40.85433,"Eng 43, Lad 59 - Parking",Administration of Government,205
-73.913029,40.84791,Susan E. Wagner Grow With Us,"Education, Child Welfare, and Youth",205
-73.904579,40.85199,SBH Health System Behavioral Health Adult Outpatient Clinic,Health and Human Services,205
-73.89751,40.861151,City Owned Property,Administration of Government,205
-73.910377,40.846499,Special Citizens Futures Unlimited  Inc.,Health and Human Services,205
-73.905171,40.845184,Peace Park,"Parks, Gardens, and Historical Sites",205
-73.923388,40.845702,Sedgwick Playground,"Parks, Gardens, and Historical Sites",205
-73.916188,40.855491,P.S. 226,"Education, Child Welfare, and Youth",205
-73.895973,40.860637,SBH Health System Behavioral Health Community Recovery Svc.,Health and Human Services,205
-73.896813,40.861973,"T.R.I. Center, Inc. OP 1",Health and Human Services,205
-73.912565,40.848584,Little Scholars Early Development Center LLC,"Education, Child Welfare, and Youth",205
-73.905363,40.852557,Mt Hope Garden,"Parks, Gardens, and Historical Sites",205
-73.909023,40.849604,Walton Family Practice,Health and Human Services,205
-73.896244,40.855929,Webster-Giannone Center,"Education, Child Welfare, and Youth",205
-73.908749,40.852586,Jerome Parking Corp.,Core Infrastructure and Transportation,205
-73.896813,40.861973,Mental Health Association,"Education, Child Welfare, and Youth",205
-73.894845,40.85883,PS 85,Health and Human Services,205
-73.904363,40.854912,Bronxworks Inc,Health and Human Services,205
-73.900501,40.859479,Academy Of Personal Leadership And Excellence,"Education, Child Welfare, and Youth",205
-73.910195,40.857319,Early Childhood Class,"Education, Child Welfare, and Youth",205
-73.918319,40.84676,C.E.S. 104,"Education, Child Welfare, and Youth",205
-73.89542,40.859812,Bronx Baptist Summer Day Camp,"Education, Child Welfare, and Youth",205
-73.907708,40.855061,Davidson Playground,"Parks, Gardens, and Historical Sites",205
-73.896244,40.855929,Pal Webster Circle,"Education, Child Welfare, and Youth",205
-73.908989,40.845868,Poo Parking Corp.,Core Infrastructure and Transportation,205
-73.91714,40.85182,Lssny - Early Life Ctr 4,"Education, Child Welfare, and Youth",205
-73.910377,40.846499,Mp 1775 LLC,Core Infrastructure and Transportation,205
-73.915268,40.84999,P.S. 204 Morris Heights,"Education, Child Welfare, and Youth",205
-73.905299,40.85103,"In Lot Parking, Inc.",Core Infrastructure and Transportation,205
-73.906747,40.854096,Montefiore Medical Center OTP 1,Health and Human Services,205
-73.918319,40.84676,Bronx Hope,"Education, Child Welfare, and Youth",205
-73.903673,40.848319,P.S. 028 Mount Hope,"Education, Child Welfare, and Youth",205
-73.915692,40.848604,Macombs Road Park,"Parks, Gardens, and Historical Sites",205
-73.916443,40.845938,Starhill Clinic,Health and Human Services,205
-73.906747,40.854096,Methadone Clinic III,Health and Human Services,205
-73.896118,40.855792,Bronx Community Charter School Annex,"Education, Child Welfare, and Youth",205
-73.90892,40.846243,Micsa/Hasa,Administration of Government,205
-73.905012,40.854687,PS 279,Health and Human Services,205
-73.908854,40.848596,IS 117 Joseph H. Wade,Health and Human Services,205
-73.898778,40.851791,P.S. 163 Arthur A Schomburg,"Education, Child Welfare, and Youth",205
-73.916188,40.855491,Bronx Community College,"Education, Child Welfare, and Youth",205
-73.907383,40.851364,"Dreams & Miracles, Inc","Education, Child Welfare, and Youth",205
-73.897229,40.854434,Theatre Arts Production Company School,"Education, Child Welfare, and Youth",205
-73.90892,40.846243,Grand Concourse Dialysis Facility,Health and Human Services,205
-73.922728,40.845871,Sedgwick,Health and Human Services,205
-73.920947,40.847387,1472 Montgomery,"Education, Child Welfare, and Youth",205
-73.897531,40.861002,New York Language Ctr Bronx Inc,"Education, Child Welfare, and Youth",205
-73.908741,40.853537,Davidson Community Center,"Education, Child Welfare, and Youth",205
-73.899879,40.858149,Love Gospel Assembly,"Education, Child Welfare, and Youth",205
-73.914956,40.851464,Kips Bay Boys And Girls Club,"Education, Child Welfare, and Youth",205
-73.913083,40.847935,Grow With Us ( Susan E Wagner ),"Education, Child Welfare, and Youth",205
-73.896813,40.861973,New York Diagnostics,"Education, Child Welfare, and Youth",205
-73.904314,40.846126,"PROMESA, Inc. MSW-IP",Health and Human Services,205
-73.894845,40.85883,085x-Great Expectations,Health and Human Services,205
-73.899969,40.853318,46 Pct. Off Street Parking,Administration of Government,205
-73.89666,40.85635,Twin Parks West,Health and Human Services,205
-73.899127,40.855101,St. Dominics Torch,"Education, Child Welfare, and Youth",205
-73.905012,40.854687,"P.S. 279 Captain Manuel Rivera, Jr.","Education, Child Welfare, and Youth",205
-73.902495,40.853063,Bronxworks Inc.,Health and Human Services,205
