X,Y,facname,facdomain,borocd
-73.96974,40.647006,Gated Academy,"Education, Child Welfare, and Youth",314
-73.949372,40.636417,Bumble Bees R Us 3,"Education, Child Welfare, and Youth",314
-73.966552,40.634501,Nayema,Health and Human Services,314
-73.95933,40.618438,Cojo Flatbush Main Office,"Education, Child Welfare, and Youth",314
-73.957471,40.612697,Kollel Zichron Yosef,"Education, Child Welfare, and Youth",314
-73.9625,40.644607,Church of the Holy Innocents,"Parks, Gardens, and Historical Sites",314
-73.966183,40.631222,Council Of Peoples Organization Inc.,"Education, Child Welfare, and Youth",314
-73.951438,40.612588,I. S. 381,"Education, Child Welfare, and Youth",314
-73.976282,40.627538,Sez Foster LLC,Administration of Government,314
-73.959945,40.625051,Touro College - Flatbush,"Education, Child Welfare, and Youth",314
-73.965812,40.641321,PS 139,"Parks, Gardens, and Historical Sites",314
-73.958656,40.61203,City Owned Property,Administration of Government,314
-73.954589,40.614244,Imaginarium Child,"Education, Child Welfare, and Youth",314
-73.957387,40.650725,CAMBA Food Pantry,Health and Human Services,314
-73.976341,40.628077,Prompt Realty LLC,Administration of Government,314
-73.957609,40.636449,Our Lady of Refuge RC Church,Health and Human Services,314
-73.957673,40.648751,Positive Community Images Inc(5),"Education, Child Welfare, and Youth",314
-73.94993,40.63391,"Queens County Educator For Tomorrow, Inc.","Education, Child Welfare, and Youth",314
-73.96543,40.64822,Childhood Ctr (Temple Beth Emeth),"Education, Child Welfare, and Youth",314
-73.951162,40.61544,Yeshiva Toras Emes Annex,"Education, Child Welfare, and Youth",314
-73.966298,40.633619,P.S. 217 Colonel David Marcus School,"Education, Child Welfare, and Youth",314
-73.958592,40.620599,Kolbert Playground,"Education, Child Welfare, and Youth",314
-73.964353,40.649158,Gifted & Talented Early Developers,"Education, Child Welfare, and Youth",314
-73.956804,40.649027,P.S. 36,"Education, Child Welfare, and Youth",314
-73.976341,40.628077,Felice Realty Company,Administration of Government,314
-73.96706,40.63452,Manhattan School Of Computer Technol,"Education, Child Welfare, and Youth",314
-73.957205,40.627708,Millennium Dialysis,Health and Human Services,314
-73.957757,40.636231,Early Childhood Center,"Education, Child Welfare, and Youth",314
-73.958296,40.650229,Camba,Health and Human Services,314
-73.955394,40.618712,NYC Department of Education Office,Administration of Government,314
-73.96181,40.624883,Yeshiva Prep High School,"Education, Child Welfare, and Youth",314
-73.959668,40.653346,Flatbush-Caton Parking Field,Core Infrastructure and Transportation,314
-73.967317,40.649494,"Caton Park Rehabilitation and Nursing Center, LLC",Health and Human Services,314
-73.958238,40.651924,Flatbush Adult Learning Center,Libraries and Cultural Programs,314
-73.973184,40.632123,P.S. K134,"Education, Child Welfare, and Youth",314
-73.976878,40.631432,Sweet Home DCC,"Education, Child Welfare, and Youth",314
-73.948339,40.632059,Campus Day Camp,"Education, Child Welfare, and Youth",314
-73.958296,40.650229,885 Flatbush,Health and Human Services,314
-73.960865,40.640263,Flatbush Tompkins Cong. Church/Vbs,"Education, Child Welfare, and Youth",314
-73.9587,40.650248,Flatbush Dutch Reformed Church Complex,"Parks, Gardens, and Historical Sites",314
-73.962543,40.653503,Umma Park Bmt Row,"Parks, Gardens, and Historical Sites",314
-73.968876,40.647395,Honeydew Drop Playhouse,"Education, Child Welfare, and Youth",314
-73.962775,40.634974,Newkirk Plaza,"Parks, Gardens, and Historical Sites",314
-73.961111,40.612395,Yai/NYl-William O'Connor Midwood School,"Education, Child Welfare, and Youth",314
-73.96447,40.653503,Parkside Garage LLC,Core Infrastructure and Transportation,314
-73.952656,40.631691,Brooklyn College Arts Lab,"Education, Child Welfare, and Youth",314
-73.966558,40.63398,P.S. 217 Col. David Marcus School,"Education, Child Welfare, and Youth",314
-73.948339,40.632059,"Gan, Inc. - Gan Jewish Day Care","Education, Child Welfare, and Youth",314
-73.954348,40.630998,CUNY Brooklyn College,"Education, Child Welfare, and Youth",314
-73.95506,40.620633,"Brooklyn House of Kulture, Inc.",Libraries and Cultural Programs,314
-73.964867,40.639847,"Pride Not Prejudice, Inc.",Libraries and Cultural Programs,314
-73.945654,40.615787,J B M'Lochim,"Education, Child Welfare, and Youth",314
-73.960271,40.625902,Midwood,Libraries and Cultural Programs,314
-73.94993,40.63391,Charles R Drew Elc 5,"Education, Child Welfare, and Youth",314
-73.956244,40.649043,Norma Adams Clemons Academy,"Education, Child Welfare, and Youth",314
-73.958052,40.643106,"Fernande Valme Ministries, Inc","Education, Child Welfare, and Youth",314
-73.960367,40.643303,Get Set Kindergarten School Site - Cortelyou,"Education, Child Welfare, and Youth",314
-73.951306,40.63686,Flatbush YMCA,"Education, Child Welfare, and Youth",314
-73.962664,40.615443,Bet Yaakov Ohr Sarah,"Education, Child Welfare, and Youth",314
-73.955462,40.62267,East Midwood Jewish Center,"Parks, Gardens, and Historical Sites",314
-73.95998,40.626116,Yeshiva Of Flatbush-Joel Braverman H,"Education, Child Welfare, and Youth",314
-73.965812,40.641321,P.S. 139 Alexine A. Fenty,"Education, Child Welfare, and Youth",314
-73.964073,40.619028,Project COPE / Adult Education,"Education, Child Welfare, and Youth",314
-73.954266,40.632617,PS 152 & Playground,"Parks, Gardens, and Historical Sites",314
-73.959023,40.630092,Aobh,"Education, Child Welfare, and Youth",314
-73.964868,40.629959,"Dance Parade, Inc.",Libraries and Cultural Programs,314
-73.960383,40.617803,Midwood Development Corp.,Health and Human Services,314
-73.951438,40.612588,P.S. 197 - The Kings Highway Academy,"Education, Child Welfare, and Youth",314
-73.947594,40.623875,Yeshiva Of Kings Bay,"Education, Child Welfare, and Youth",314
-73.957105,40.649579,Erasmus Hall High School,Health and Human Services,314
-73.970738,40.64723,"Kidz Consulting Services, Inc.","Education, Child Welfare, and Youth",314
-73.957988,40.64362,"Global Health Care Training Centre,I","Education, Child Welfare, and Youth",314
-73.957201,40.619921,Mosdoth Bereshith,"Education, Child Welfare, and Youth",314
-73.964181,40.619583,National Society for Hebrew Day School,"Education, Child Welfare, and Youth",314
-73.976282,40.627538,Sez Foster LLC,Administration of Government,314
-73.960271,40.625902,Brooklyn Public Library Midwood,"Education, Child Welfare, and Youth",314
-73.976282,40.627538,Bt Foster LLC (Former Bernice),Administration of Government,314
-73.950633,40.629717,Yeshiva Vyelipol,"Education, Child Welfare, and Youth",314
-73.948786,40.629972,Family Resource Center,Health and Human Services,314
-73.963819,40.619559,Yeshiva Ohr Shraga,"Education, Child Welfare, and Youth",314
-73.946628,40.618456,Pre - K Center At 1340 East 29th Street,"Education, Child Welfare, and Youth",314
-73.966558,40.63398,P.S. 217 Col. David Marcus Sch,"Education, Child Welfare, and Youth",314
-73.958238,40.651924,Brooklyn Public Library-Flatbush,"Education, Child Welfare, and Youth",314
-73.956229,40.644271,Brooklyn Cathedral Of Praise,"Education, Child Welfare, and Youth",314
-73.962149,40.645908,South Wing Theatre Company,Libraries and Cultural Programs,314
-73.953246,40.633096,"Onos Footprints, Inc.",Libraries and Cultural Programs,314
-73.963062,40.635941,1509 Newkirk Avenue,Administration of Government,314
-73.965523,40.641937,P.S. 139 Alexine A. Fenty School,"Education, Child Welfare, and Youth",314
-73.96222,40.610973,Jewish Association For Services For The Aged,Health and Human Services,314
-73.956525,40.628377,Masores Bais Yaakov Elementary,"Education, Child Welfare, and Youth",314
-73.956525,40.628377,Masores Bais Yaakov High School,"Education, Child Welfare, and Youth",314
-73.962664,40.615443,Bet Yaakov Ohr Sarah,"Education, Child Welfare, and Youth",314
-73.947703,40.630318,2220 Nostrand Parking LLC,Core Infrastructure and Transportation,314
-73.957895,40.631439,Brooklyn Sda Elementary School,"Education, Child Welfare, and Youth",314
-73.948786,40.629972,Jcca-Hcbs Brooklyn,Health and Human Services,314
-73.946307,40.633789,Vanderveer Park,"Education, Child Welfare, and Youth",314
-73.964217,40.621685,Brooklyn Center for Rehabilitation and Residential Health Care,Health and Human Services,314
-73.966553,40.630144,NEOMY Dialysis Center,Health and Human Services,314
-73.963819,40.619559,Cong Ohr Shraga D'Veretzky,"Education, Child Welfare, and Youth",314
-73.962104,40.61731,Bais Yaakov Academy Upk,"Education, Child Welfare, and Youth",314
-73.94756,40.62867,Jumpstart Early Intervention,"Education, Child Welfare, and Youth",314
-73.965812,40.641321,P.S. 139 Alexine A Fenty,"Education, Child Welfare, and Youth",314
-73.957105,40.649579,"Science, Technology And Research Early College High School At Erasmus","Education, Child Welfare, and Youth",314
-73.959086,40.648076,Flatbush SDA Church,Health and Human Services,314
-73.973231,40.630626,Ucp Of NYC -Brooklyn,"Education, Child Welfare, and Youth",314
-73.963046,40.616374,PS 199 & Playground,"Parks, Gardens, and Historical Sites",314
-73.961977,40.635963,Ftc Office,"Education, Child Welfare, and Youth",314
-73.961491,40.612349,St Brendan's Summer Camp,"Education, Child Welfare, and Youth",314
-73.957482,40.649581,Erasmus Hall Academy,"Parks, Gardens, and Historical Sites",314
-73.962636,40.627718,Hebrew Ins For Deaf Adm - Presch,"Education, Child Welfare, and Youth",314
-73.94833,40.636992,Leapz 2 Success Child Care Center,"Education, Child Welfare, and Youth",314
-73.969217,40.647277,Children's Corner,"Education, Child Welfare, and Youth",314
-73.975422,40.631265,Kensington Branch Library,Libraries and Cultural Programs,314
-73.946866,40.625198,Quality Care Early Childhood Learn,"Education, Child Welfare, and Youth",314
-73.948494,40.613918,"New York Community Hospital of Brooklyn, Inc",Health and Human Services,314
-73.955981,40.621388,Kochavim,"Education, Child Welfare, and Youth",314
-73.955441,40.615773,Yeshiva Toras Emes,"Education, Child Welfare, and Youth",314
-73.976341,40.628077,Felice Realty Company,Administration of Government,314
-73.965812,40.641321,P.S. 139 Alexine A. Fenty School,"Education, Child Welfare, and Youth",314
-73.954266,40.632617,School Of Science & Technology,"Education, Child Welfare, and Youth",314
-73.954266,40.632617,School Of Science & Technology,"Education, Child Welfare, and Youth",314
-73.973231,40.630626,United Cerebral Palsy Of New York City - Brooklyn Children's Program,"Education, Child Welfare, and Youth",314
-73.953481,40.63176,P.S. K077,"Education, Child Welfare, and Youth",314
