X,Y,facname,facdomain,borocd
-73.886756,40.633066,Bay View Houses Resident Association,Health and Human Services,318
-73.903925,40.652846,Laura Realty Company,Administration of Government,318
-73.928261,40.628417,PS 152 Annex,"Education, Child Welfare, and Youth",318
-73.937732,40.623107,"Admirable Church, Inc.",Health and Human Services,318
-73.899852,40.649616,Canarsie Substation & Yard,Administration of Government,318
-73.927284,40.619365,NYCTA Bus Loop,Core Infrastructure and Transportation,318
-73.938314,40.608064,PS 278 Marine Park,"Education, Child Welfare, and Youth",318
-73.940755,40.617415,"Physicare Multi-Services, Ltd",Health and Human Services,318
-73.905481,40.65175,Zelda Realty Company,Administration of Government,318
-73.920014,40.608372,Kings Plaza Shopping Center,Core Infrastructure and Transportation,318
-73.919934,40.640392,"Jess's Service Center, Inc.",Core Infrastructure and Transportation,318
-73.894922,40.653072,NYCHA-Bruekelen,"Education, Child Welfare, and Youth",318
-73.920581,40.621469,Special Services For Senior Citizens,Health and Human Services,318
-73.898446,40.645821,PS 242 & Playground,"Parks, Gardens, and Historical Sites",318
-73.903756,40.63539,Yeshiva R'Tzahd,"Education, Child Welfare, and Youth",318
-73.915668,40.608363,Kleinman Holocaust Education Center Inc,Libraries and Cultural Programs,318
-73.899317,40.636342,Saint John & The Holy Trinity School Annex Camp,"Education, Child Welfare, and Youth",318
-73.894056,40.648517,Breukelen ECDC,"Education, Child Welfare, and Youth",318
-73.936785,40.614917,Bjhi Inc,Libraries and Cultural Programs,318
-73.90914,40.638838,CCNS-Our Lady of Miracles-Canarsie Cluster Center,Health and Human Services,318
-73.938982,40.613802,P.S. 222 Katherine R Snyder,"Education, Child Welfare, and Youth",318
-73.913477,40.611296,"Klever Kidz, LLC Dba Basin Prep","Education, Child Welfare, and Youth",318
-73.911221,40.612274,Lindower Park,"Parks, Gardens, and Historical Sites",318
-73.901723,40.654157,Cioffee Borough Repair Shop,Administration of Government,318
-73.945325,40.622273,Yeshiva Torah Vodaath Preschool,Health and Human Services,318
-73.895469,40.639279,Learning Zone,Health and Human Services,318
-73.909994,40.642354,Vacation Bible School,"Education, Child Welfare, and Youth",318
-73.894389,40.654133,PS 260 & Playground,"Parks, Gardens, and Historical Sites",318
-73.927958,40.595885,P.S. 277 Gerritsen Beach,"Education, Child Welfare, and Youth",318
-73.906408,40.634617,Pre-K Annex Of PS 276,"Education, Child Welfare, and Youth",318
-73.937575,40.619535,Rainbow Day Care Center Inc.,Health and Human Services,318
-73.938811,40.626036,P.S. 119 Amersfort,"Education, Child Welfare, and Youth",318
-73.927914,40.631968,Zachs Auto Body & Towing Inc,Core Infrastructure and Transportation,318
-73.914213,40.600358,Marine Park,"Parks, Gardens, and Historical Sites",318
-73.938982,40.613802,Stargazer Day Camp,"Education, Child Welfare, and Youth",318
-73.879092,40.639841,Canarsie Park,"Parks, Gardens, and Historical Sites",318
-73.922818,40.629007,Adult Resources Center  Inc (Dba Arc),Health and Human Services,318
-73.918094,40.641486,NYC Towing Experts Inc,Core Infrastructure and Transportation,318
-73.923872,40.63131,PS 251/Jop And Playground,"Parks, Gardens, and Historical Sites",318
-73.910154,40.619553,Saint Bernard Catholic Academy,"Education, Child Welfare, and Youth",318
-73.928098,40.618109,BKS15 Annex,Core Infrastructure and Transportation,318
-73.898446,40.645821,PS 242 & Playground,"Parks, Gardens, and Historical Sites",318
-73.899852,40.649616,Canarsie Substation & Yard,Core Infrastructure and Transportation,318
-73.886401,40.635492,P.S. 272 Curtis Estabrook,"Education, Child Welfare, and Youth",318
-73.887218,40.63494,Bayview Playground,"Parks, Gardens, and Historical Sites",318
-73.906857,40.64862,P.S. 66,"Education, Child Welfare, and Youth",318
-73.932603,40.610427,Hendrick I. Lott House,"Parks, Gardens, and Historical Sites",318
-73.899136,40.642815,Four Seasons Dialysis Center,Health and Human Services,318
-73.9069,40.642833,City Owned Property,Administration of Government,318
-73.923872,40.63131,P.S. 251 Paerdegat,"Education, Child Welfare, and Youth",318
-73.936664,40.619499,"Lotts Or Kimballs Lane""""",Administration of Government,318
-73.889308,40.634476,Brooklyn Public Library Jamaica Bay,"Education, Child Welfare, and Youth",318
-73.91548,40.609116,Mill Basin Day Camp,"Education, Child Welfare, and Youth",318
-73.938075,40.623378,Midwood Child Dev Center,"Education, Child Welfare, and Youth",318
-73.910882,40.635177,Explore Excel Charter School,"Education, Child Welfare, and Youth",318
-73.899354,40.650005,Modern Organization & Human Development Center (Mohdc),"Education, Child Welfare, and Youth",318
-73.910882,40.635177,Jhs 68 And Playground (Jop),"Parks, Gardens, and Historical Sites",318
-73.927958,40.595885,PS 277 And Playground (Jop),"Parks, Gardens, and Historical Sites",318
-73.921006,40.640534,Brooklyn Resource Recovery Inc,Core Infrastructure and Transportation,318
-73.900394,40.653279,Brkyn 17/18 Sanitation Garage,Administration of Government,318
-73.900394,40.653279,Brkyn 17/18 Sanitation Garage,Administration of Government,318
-73.912073,40.61529,P.S. 236 Mill Basin,"Education, Child Welfare, and Youth",318
-73.910309,40.64452,"Quality Automotives, Inc.",Core Infrastructure and Transportation,318
-73.927245,40.625599,Brook Plaza Ambulatory Surgical Center Inc,Health and Human Services,318
-73.912073,40.61529,USDA-CEO P771k At PS 236k,"Education, Child Welfare, and Youth",318
-73.884795,40.63233,Bayview,Health and Human Services,318
-73.901267,40.648145,"Citiwaste, LLC",Core Infrastructure and Transportation,318
-73.919788,40.636741,Glenwood Playground,"Parks, Gardens, and Historical Sites",318
-73.942077,40.627233,Midwood Day Camp,"Education, Child Welfare, and Youth",318
-73.898066,40.651124,Staten Island University Hosp. OTP 3,Health and Human Services,318
-73.910882,40.635177,Explore Excel Charter Upper Campus,"Education, Child Welfare, and Youth",318
-73.915831,40.642082,"Mouse Action Towing Service, Inc.",Core Infrastructure and Transportation,318
-73.918979,40.639814,"Lalite, Wren",Core Infrastructure and Transportation,318
-73.904911,40.614644,"New Dawn Transit, LLC (B2321)",Core Infrastructure and Transportation,318
-73.923872,40.63131,P.S. 251 Paerdegat,"Education, Child Welfare, and Youth",318
-73.929616,40.632498,Sunners Playground,"Parks, Gardens, and Historical Sites",318
-73.893316,40.648468,Yeshiva R Tzad,"Education, Child Welfare, and Youth",318
-73.918305,40.636269,"Canarsie Childhood Center, Inc.","Education, Child Welfare, and Youth",318
-73.938982,40.613802,PS 222 & Playground,"Parks, Gardens, and Historical Sites",318
-73.895437,40.648871,Breukelen Day Care Center,"Education, Child Welfare, and Youth",318
-73.920581,40.621469,Recreation Rooms And Settlement Inc,Health and Human Services,318
-73.902126,40.649255,"Ems Station 59, Soc Storage",Administration of Government,318
-73.917624,40.620045,Concept Institute Of Vocational Trai,"Education, Child Welfare, and Youth",318
-73.92765,40.622896,Cameo Auto Body Inc.,Core Infrastructure and Transportation,318
-73.925701,40.621877,PS 203 & Playground,"Parks, Gardens, and Historical Sites",318
-73.906857,40.64862,Camba  All Stars Camp,"Education, Child Welfare, and Youth",318
-73.940397,40.62634,Ammi Evangelical Baptist Church,Health and Human Services,318
-73.928098,40.618109,Bk East 15 Garage,Administration of Government,318
-73.925701,40.621877,P.S. 203 Floyd Bennett School,"Education, Child Welfare, and Youth",318
-73.89122,40.632808,Hebrew Educational Society,"Education, Child Welfare, and Youth",318
-73.899354,40.650005,Canarsie Children First Academy,"Education, Child Welfare, and Youth",318
-73.918113,40.63144,Paerdegat Basin Park Addition,Core Infrastructure and Transportation,318
-73.883474,40.633261,Bayview,"Education, Child Welfare, and Youth",318
-73.931824,40.62598,City Owned Property,Administration of Government,318
-73.897891,40.634881,PS 115 The Daniel Mucatel School,"Education, Child Welfare, and Youth",318
-73.911825,40.60137,Four Sparrow Marsh Wildlife Re,"Parks, Gardens, and Historical Sites",318
-73.917621,40.633717,Brooklyn Bridge Academy,"Education, Child Welfare, and Youth",318
-73.919317,40.607359,Marina,Core Infrastructure and Transportation,318
-73.883788,40.632639,NYCHA Bay View Houses,"Education, Child Welfare, and Youth",318
-73.917621,40.633717,Access GED East At South Shore HS,"Education, Child Welfare, and Youth",318
-73.907905,40.642691,Explore Excel Charter School,"Education, Child Welfare, and Youth",318
-73.917958,40.632115,Paerdegat Pumping Station,Core Infrastructure and Transportation,318
-73.910882,40.635177,Jhs 68 And Playground (Jop),"Parks, Gardens, and Historical Sites",318
-73.922012,40.639889,"S & A Trucking, Ltd.",Core Infrastructure and Transportation,318
-73.941022,40.623125,Mesivta Tiferes Yisroel,"Education, Child Welfare, and Youth",318
-73.909624,40.618864,"Birch Family Services, Inc. / Mill Basin Early Childhood Center","Education, Child Welfare, and Youth",318
-73.915423,40.603769,Hunter Fish Packing Co Wharf,Core Infrastructure and Transportation,318
-73.933841,40.608401,Marine Park Community Association,Libraries and Cultural Programs,318
-73.904951,40.648482,N.Y.C.P.D. 69th Precinct,"Public Safety, Emergency Services, and Administration of Justice",318
-73.90049,40.650676,Felice Realty Company,Administration of Government,318
-73.899975,40.643825,Khyle Brenag Kiddie Daycare Inc,"Education, Child Welfare, and Youth",318
-73.90049,40.650676,Felice Realty Company,Administration of Government,318
-73.91322,40.616493,Crown Heights Yeshivah,"Education, Child Welfare, and Youth",318
-73.925701,40.621877,PS 203 Floyd Bennett Field School,"Education, Child Welfare, and Youth",318
-73.912386,40.615731,P.S. K771,"Education, Child Welfare, and Youth",318
-73.917621,40.633717,Brooklyn Generation School,"Education, Child Welfare, and Youth",318
-73.898254,40.641474,Canarsie High School,"Education, Child Welfare, and Youth",318
-73.895665,40.643221,Wilson Playground,"Parks, Gardens, and Historical Sites",318
-73.916401,40.632861,Flatlands Ave Yard,Administration of Government,318
-73.9365,40.623887,Flatlands Dutch Reformed Church,"Parks, Gardens, and Historical Sites",318
-73.927074,40.615648,Flatbush Depot,Core Infrastructure and Transportation,318
-73.934408,40.628527,E. 43 St. Block Assoc. Garden,"Parks, Gardens, and Historical Sites",318
-73.899332,40.653472,Transcare NY,Core Infrastructure and Transportation,318
-73.902494,40.626724,Paerdegat Alhletic Club,"Education, Child Welfare, and Youth",318
-73.895437,40.648871,Breukelen,Health and Human Services,318
-73.920215,40.636524,NYC Parks-Glenwood Mini Pool,"Education, Child Welfare, and Youth",318
-73.911825,40.60137,Four Sparrow Marsh Wildlife Re,Administration of Government,318
-73.940266,40.624121,City Owned Property,Administration of Government,318
-73.923681,40.606949,South Brooklyn Nephrology Center,Health and Human Services,318
-73.898066,40.651124,Canarsie Multi Service Center,Health and Human Services,318
-73.909144,40.641064,Clarkson ECC,"Education, Child Welfare, and Youth",318
-73.941695,40.626643,"My Brother's Keepers Those Who Care, Inc.",Health and Human Services,318
-73.897816,40.638169,Cecil F. Sledge Playground,"Parks, Gardens, and Historical Sites",318
-73.943688,40.612724,Yeshiva Ohr Yisrael,"Education, Child Welfare, and Youth",318
-73.906857,40.64862,P.S. 66,"Education, Child Welfare, and Youth",318
-73.943579,40.628106,"Van Nuyse, Joost, House","Parks, Gardens, and Historical Sites",318
-73.921644,40.633672,Catholic Charities Neighborhood Services Inc,Health and Human Services,318
-73.901723,40.654157,Cioffee Borough Repair Shop,Administration of Government,318
-73.910792,40.618604,City Owned Property,Administration of Government,318
-73.938982,40.613802,P.S. 222 Katherine R. Snyder,"Education, Child Welfare, and Youth",318
-73.914393,40.609569,Jofaz Transportation Inc.,Core Infrastructure and Transportation,318
-73.913059,40.620798,Success Academy Cs - Bergen Beach,"Education, Child Welfare, and Youth",318
-73.913703,40.610415,Thomas Buses Inc (B2192),Core Infrastructure and Transportation,318
-73.892664,40.644072,Leadership Prep Canarsie Middle Acad,"Education, Child Welfare, and Youth",318
-73.91003,40.642409,Christian Church of Canarsie,Health and Human Services,318
-73.894056,40.648517,Police Service Area #1 Satellite,"Public Safety, Emergency Services, and Administration of Justice",318
-73.911221,40.612274,Lindower Mini Pool,"Education, Child Welfare, and Youth",318
-73.939011,40.628656,Amersfort Park,"Parks, Gardens, and Historical Sites",318
-73.89894,40.652234,Flatlands Industrial Park,Administration of Government,318
-73.917503,40.618954,Kidz Korner Day Care,"Education, Child Welfare, and Youth",318
-73.938811,40.626036,P.S. 119 Amersfort,"Education, Child Welfare, and Youth",318
-73.892132,40.648093,Alpha Christian Academy,"Education, Child Welfare, and Youth",318
-73.935477,40.620571,Midwood Catholic Academy,"Education, Child Welfare, and Youth",318
-73.916401,40.632861,Flatlands Ave Yard,Administration of Government,318
-73.898791,40.618574,Joseph T Mcguire Park,"Parks, Gardens, and Historical Sites",318
-73.937449,40.607862,Bergen Beach Youth Organization Inc,Health and Human Services,318
-73.895437,40.648871,Breukelen Community Center,"Education, Child Welfare, and Youth",318
-73.90314,40.610966,City Owned Property,Administration of Government,318
-73.900441,40.644469,Holy Family School,"Education, Child Welfare, and Youth",318
-73.899354,40.650005,Bergen Basin Comm Dev Corp/Dba Millennium Developm,Health and Human Services,318
-73.887588,40.633681,NYCHA-Bay View Community Center,"Education, Child Welfare, and Youth",318
-73.890841,40.6313,St. Jude Bible Camp,"Education, Child Welfare, and Youth",318
-73.890681,40.63252,Hebrew Educational Society,"Education, Child Welfare, and Youth",318
-73.900441,40.644469,Canarsie Ascend Charter School,"Education, Child Welfare, and Youth",318
-73.920535,40.621003,Mary Queen Of Heaven Catholic,"Education, Child Welfare, and Youth",318
-73.927949,40.632309,Gray's Auto Enterprises Inc.,Core Infrastructure and Transportation,318
-73.926844,40.622079,Open Door PSychosocial Club,Health and Human Services,318
-73.893974,40.653725,Breukelen Ballfields,"Parks, Gardens, and Historical Sites",318
-73.938811,40.626036,PS 119 The Amersfort School,"Education, Child Welfare, and Youth",318
-73.920391,40.608566,The Car Park Of New York LLC,Core Infrastructure and Transportation,318
-73.905344,40.605223,City Owned Property,Administration of Government,318
-73.912386,40.615731,PS 236 & Playground,"Parks, Gardens, and Historical Sites",318
-73.905298,40.647392,Brooklyn Community PROS,Health and Human Services,318
-73.943077,40.62814,Dossou Kitti Cyr K,Core Infrastructure and Transportation,318
-73.927322,40.61813,Power Playground,"Parks, Gardens, and Historical Sites",318
-73.945325,40.622273,Yeshiva Torah Vodaath Preschool,"Education, Child Welfare, and Youth",318
-73.898066,40.651124,"Sb Flatlands, LLC",Administration of Government,318
-73.908148,40.639154,First Medcare Primary Care Center - School-Based Mobile Dental Equipment Clinic,Health and Human Services,318
-73.905819,40.645078,St. Albans Summer Day Camp,"Education, Child Welfare, and Youth",318
-73.932148,40.608992,Itty Bitty Adventures Preschool,Health and Human Services,318
-73.935468,40.63137,City Owned Property,Administration of Government,318
-73.890841,40.6313,Our Lady Of Trust Catholoic Academy,"Education, Child Welfare, and Youth",318
-73.919771,40.639537,Heritage Human Services  Inc.,Health and Human Services,318
-73.897891,40.634881,P.S. 115 Daniel Mucatel School,"Education, Child Welfare, and Youth",318
-73.905792,40.651908,Flatlands Industrial Park,Administration of Government,318
-73.913059,40.620798,Success Academy Charter School - Bergen Beach - New York 4,"Education, Child Welfare, and Youth",318
-73.927958,40.595885,PS 277 And Playground (Jop),"Parks, Gardens, and Historical Sites",318
-73.903674,40.645985,"Smiths Lane""""",Administration of Government,318
-73.894056,40.648517,Breukelen (2),"Education, Child Welfare, and Youth",318
-73.898677,40.649472,Atrium Center for Rehabilitation and Nursing,Health and Human Services,318
-73.927754,40.623727,"Voccio, Gerard",Core Infrastructure and Transportation,318
-73.90945,40.643954,City Owned Property,Administration of Government,318
-73.894056,40.648517,Breukelen Head Start,"Education, Child Welfare, and Youth",318
-73.902372,40.642043,Peoples Day Care And Elem Sch 4,"Education, Child Welfare, and Youth",318
-73.912756,40.647233,Bwso Bkln South Wtr/Swr Repair,Administration of Government,318
